document_id,year,paper,document_type,source_text_file,extraction_quality,question_number,subquestion,marks,marks_all_found,question_text,question_char_count,segment_index,segmentation_status
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,10.0,10.2.2,15.0,"[4, 15]","10.2.2 Calculate the length of PT if ST = 15 units. (4)

[15]

Copyright reserved Please turn over

Mathematics/P2",114.0,4.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.1,,[],"11.1 If EAG=x, determine with reasons, FOUR other angles that are equal to x.",77.0,1.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.2,,[],11.2 Prove that AG.AD = AC.AF,29.0,2.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.3,,[],11.3 Prove that AAGF ||| AABC,29.0,3.0,ok
2024_nov_p2_exam_maths,2024,P2,exam,data\processed\ocr\text\2024_nov_p2_exam_maths_ocr.txt,ocr_good,11.0,11.4,20.0,"[6, 4, 4, 6, 20]","11.4 Prove that GF’ =

Copyright reserved

BC.FC.AF

AD

TOTAL:

(6)
(4)
(4)
(6)
[20]

150

Mathematics/P2 DBE/November 2024
NSC Confidential
INFORMATION SHEET
pnb tvb? = 4a0
2a
A= P(l+ni) A=P(\-ni) A= P(1~i)"" A= P(i+i)""
T,=a+(n-1)d 8, = 5 Rat (n—nd]
T, =ar""! S _ alr"" -1) sr#l S,= a 3 -l<r<l
, r-l -r

pass"" =! pawl +i""

i i

_ f(x+h)- f(x)
1 =|
#@) h30 h

xX, +X, V,+yV
d=\(%,—%) +(,-¥,)° M|/——3;4
2 2
yomxte y-y, =m(x—-x,) m= 221 m=tan@
Xy —X,

(x—a) +(y-b) =r?
be
snA sinB sinC

a =b? +c? —2be.cos A

a

In AABC:

1 :
area AABC = ec Cc
sin(a + £)=sina.cos B+cosa.sin §
cos (a + B)=cosa.cos # —sina.sin B
cos’ a—sin? @
cos 2a =41-2sin? a

2cos* a1

|

n

x=

n(A)

nS)

P(A)=

poatbx

Copyright reserved

sin (a ~ £)=sina.cos B—cosa.sin 8

cos(a ~ 8) =cosa.cos f +sina.sin 8
sin 2a = 2sina@.cosa

n

> (x; ~ x)’

— Jeb

co?

n

P(A or B) = P(A) + P(B) — P(A and B)

Xe -¥ky-Y)

po ews
Si@e- xy",896.0,4.0,ok
2024_nov_p2_memo_maths,2024,P2,memo,data\processed\extracted_text\NSC_Mathematics_2024_Nov_P2_memo.txt,good,,,,,"Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

MARKS/PUNTE: 150

These marking guidelines consist of 25 pages./
Hierdie nasienriglyne bestaan uit 25 bladsye.

MATHEMATICS P2/WISKUNDE V2

NOVEMBER 2024

MARKING GUIDELINES/NASIENRIGLYNE
GRADE 12/GRAAD 12

NATIONAL
SENIOR CERTIFICATE/
NASIONALE
SENIOR SERTIFIKAAT

Mathematics P2/Wiskunde V2 2 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

NOTE:
• If a candidate answers a QUESTION TWICE, only mark the FIRST attempt.
• If a candidate has crossed out an attem pt of a QUESTION and not redone the QUESTION, mark
the crossed-out version.
• Consistent accuracy applies in ALL aspects of the Marking Guidelines. Stop marking at the
second calculation error.
• Assuming answers/values in order to solve a problem is NOT acceptable.

LET WEL:
• As 'n kandidaat 'n vraag TWEE KEER beantwoord, sien slegs die EERSTE poging na.
• As 'n kandidaat 'n antwoord van 'n vraag doodtrek en nie oordoen nie, sien die
doodgetrekte poging na.
• Volgehoue akkuraatheid word in ALLE aspekte van die Nasienriglyne toegepas. Hou op
nasien by die tweede berekeningsfout.
• Aanvaar van antwoorde/waardes om 'n probleem op te los, word NIE toegelaat nie.

GEOMETRY • MEETKUNDE
S
A mark for a correct statement
(A statement mark is independent of a reason)
'n Punt vir 'n korrekte bewering
('n Punt vir 'n bewering is onafhanklik van die rede)
R
A mark for the correct reason
(A reason mark may only be awarded if the statement is correct)
'n Punt vir 'n korrekte rede
('n Punt word slegs vir die rede toegeken as die bewering korrek is)
S/R
Award a mark if statement AND reason are both correct
Ken 'n punt toe as die bewering EN rede beide korrek is

Mathematics P2/Wiskunde V2 3 DBE/November 2024
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

QUESTION/VRAAG 1

Weight
(in kg) (x) 34 32 ",,,no_question_markers
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.2,,[],1.1.2 5x? +2=-9x (correct to TWO decimal places),48.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.3,,[],1.1.3 8x? > 2x,14.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.4,,[],"1.1.4 2.27* -9.2* +4=0

[ft 1",29.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.1.5,,[],"1.1.5 —+2=—=
x Vx",17.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,1.0,1.2,,[],"1.2 Calculate the values of x and y if:

e x isthe sum of 2 and y
e Five times the product of x and y, is 6 more than the square of x",133.0,5.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1,,[],2.1 Given the infinite geometric series: (f+ 10) + (¢-2) +(@+4) +...,68.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.1,,[],2.1.1 Show that t=—2,20.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.2,,[],"2.1.2 Calculate the value of 7,,. Write your answer in the form 7, = 5*",71.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.1.3,,[],"2.1.3 Calculate the sum of the infinite series.

U7",51.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2,,[],"2.2 Given }'(4p-1)= 26 675
pak",30.0,5.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.1,,[],"2.2.1 Write down the difference between 7 and 7),",49.0,6.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,2.0,2.2.2,15.0,"[2, 4, 4, 4, 5, 6, 3, 3, 2, 2, 5, 15]","2.2.2 Calculate the value of k.

Copyright reserved Please turn over

(2)
(4)
(4)
(4)

(5)

(6)
[25]

(3)
(3)
(2)

(2)

(5)
[15]

Mathematics/P1 4
NSC Confidential",163.0,7.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.1,,[],3.1 Calculate the depth of the torpedo at the end of the first 5 seconds.,73.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.2,,[],"3.2 Show that the depth of the torpedo at the end of seconds was 7, =—n’ +38n-1",79.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.3,,[],3.3 Calculate the maximum depth that the torpedo reached.,57.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,3.0,3.4,10.0,"[2, 3, 3, 10]","3.4 After how many seconds was the torpedo at 104 m_below sea level for the second
time?

Copyright reserved

Please turn over

(2)
(3)
(3)

Q)
[10]

Mathematics/P1 5 DBE/November 2025
NSC Confidential",201.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.1,,[],4.1 Calculate the value of ¢ qd),32.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.2,2.0,[2],"4.2 Write down the coordinates of A. qd)
43 Determine the equation of f', the inverse of f£ inthe form y=... (2)",112.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.4,,[],4.4 Write down the equation of the asymptote of f™ q),53.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.5,,[],"4.5 Draw the graph of f' on the set of axes provided in the ANSWER BOOK. Clearly
indicate the intercepts with the axes, the coordinates of ONE other point and the
asymptotes. (GB)",179.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,4.0,4.6,10.0,"[2, 10]","4.6 The graph of h is obtained when /~ is translated 5 units to the right. Determine the
p-values of h where x>4. (2)

[10]

Copyright reserved Please turn over

Mathematics/P1 6 DBE/November 2025
NSC Confidential",213.0,5.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.1,1.0,[1],5.1 Write down the domain of g. (1),35.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.2,1.0,[1],5.2 Write down the range of /- (1),34.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.3,,[],5.3 Determine the values of x for which:,40.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.3.1,2.0,[2],5.3.1 2(x)< f(x) (2),20.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.3.2,2.0,[2],5.3.2 f(x) <6 (2),17.0,5.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.4,3.0,[3],5.4 Show that the equation of the parabolais f(x) = 5? +3x +2 (3),65.0,6.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.5,6.0,[6],5.5 Calculate the length of MT. (6),35.0,7.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,5.0,5.6,18.0,"[3, 18]","5.6 Determine the equation of the tangent to f at D. (3)

[18]

Copyright reserved Please turn over

Mathematics/P1 7 DBE/November 2025
NSC Confidential",152.0,8.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.1,,[],6.1 Write down the coordinates of the x-intercept of g in terms of p. qd),73.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.2,5.0,[5],"6.2 Graph g intersects the horizontal asymptote of graph f at x=1 and the graph f at
x=3. Graphs f and g also intersect on the y-axis. Determine the equation of f (5)",166.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,6.0,6.3,8.0,"[2, 8]","6.3 Describe the transformation that g must undergo to become an axis of symmetry of f
that cuts f at two points. (2)
[8]

Copyright reserved Please turn over

Mathematics/P1 8 DBE/November 2025
NSC Confidential",211.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,7.0,7.2,4.0,[4],"7.2 Sarah opened a savings account that paid interest at a rate of 5,8% p.a., compounded

quarterly. She deposited R2 300 into the account on 1 January 2020 and continued to
make deposits of R2 300 at the beginning of each quarter thereafter. She made her last
deposit on 1 October 2025. Calculate the accumulated amount in the account on
1 January 2026. (4)

73 The bank granted Rajesh a loan of R900 000 on 28 February 2024 at an interest rate of
6,8% p.a., compounded monthly.",479.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,7.0,7.3.1,15.0,"[5, 4, 15]","7.3.1 Rajesh was unable to make the first three payments. He made his first
repayment of R10 000 on 30 June 2024. He continued to make monthly
repayments of R10 000 at the end of each month thereafter. How long, in
completed months, will it take Rajesh to repay the loan from the time the

loan was granted? (5)
73.2 Calculate the value of the final payment. (4)
[15]",367.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.1,4.0,[4],8.1 Determine /‘(x) from first principles if it is given that f(x)=-2x+3. (4),77.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.2,,[],8.2 Determine:,14.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,8.0,8.2.1,10.0,"[2, 4, 10]","8.2.1 g(x) if g(x)=-3x* +2x (2)
22S if y- ue (4)
[10]

Copyright reserved Please turn over

Mathematics/P1 9 DBE/November 2025

NSC Confidential",144.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.1,,[],9.1,3.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.2,,[],9.2,3.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.3,,[],9.3,3.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,9.0,9.4,17.0,"[4, 4, 6, 17]","9.4

Copyright reserved

Calculate the coordinates of E.
For which values of x is f concave down?

The coordinates of B are (2; 0). Use the graph to determine the values of x for which
S@).f “<0

For which values of ¢ will y=-—llx+¢ intersect f at 3 distinct points?

Please turn over

(4)
@)

(4)

(6)
[17]

Mathematics/P 1 10 DBE/November 2025
NSC Confidential",362.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,10.0,10.1,,[],"10.1 Show that the volume of the cylinder is given by V = a
4n An",65.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,10.0,10.2,6.0,"[3, 6]","10.2 Calculate the value of x that will maximise the volume of the cylinder. (3)

[6]

Copyright reserved Please turn over

Mathematics/P1 11 DBE/November 2025
NSC Confidential",176.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.1,,[],"11.1 A survey was conducted among female and male learners at a school about which type
of cold drink they preferred. The data from the survey is presented in the table below.

[ser [nena [1070
rs ee
re ee",205.0,1.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.1.1,3.0,[3],11.1.1 The events male and preferring juice are independent. Show that e = 84. (3),82.0,2.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.1.2,3.0,[3],"11.1.2 Calculate the probability that a female learner, chosen at random from the
group, will like energy drinks. (3)",117.0,3.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.2,4.0,[4],"11.2 At a kiosk, 120 people buy either a cup of coffee or a bottle of water. The chance of
rain on any given day is 75%. The chance of a person buying a cup of coffee on a rainy
day is three times the chance of the person buying coffee on a non-rainy day.

The probability of a person buying coffee on any given day is =.
Calculate the number of cups of coffee that will be sold on a non-rainy day. (4)",402.0,4.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.3,,[],"11.3 Eight runners compete in a race where there are no tied finishes. Bongi and Andrew are
two of the competitors.",115.0,5.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.3.1,2.0,[2],"11.3.1 Calculate the total number of possible ways in which the 8 runners can
finish the race if Bongi finishes in a position immediately after Andrew. (2)",155.0,6.0,ok
2025_nov_p1_exam_maths,2025,P1,exam,data\processed\ocr\text\2025_nov_p1_exam_maths_ocr.txt,ocr_good,11.0,11.3.2,16.0,"[4, 16]","11.3.2 Calculate the probability that TWO OR MORE runners finish the race after
Andrew and before Bongi. (4)
[16]

TOTAL: 150

Copyright reserved

Mathematics/P1

DBE/November 2025

NSC Confidential

INFORMATION SHEET
ear tv b* — 4ac
2a
A=P(1+ni) A=P(i-ni) A=P(-i)"" A=P(+i)""
T, =a+(n-1)d S, = Fa + (n—-Dd]
T, =ar""™"" Ss _ al"" -1) srHl S,= é 3 -I<r<l
"" r-l l-r
pats -1 pa xlat+iy""
i i
. h)- f(x)
(x) = 1 S (xt
a
X, +X. +
d= (, —x%,) +0,-¥) m( i ra %)
2 2
yomxte y~y, =m(x-x,) m= 22H m= tan 0
Xx. —X,

(x-a) +(y-by =r?
aq b __¢
snA sinB sinC

In AABC:
a’ =b’ +c? -2be.cos A
area AABC = sabsin€

sin(a + B)=sina.cos £ + cosa.sin B

cos(a + 8)=cosa@.cos f ~sina.sin B
cos’ a—sin’ a

cos2a =41-2sin’ a

2cos’ a—-1

Copyright reserved

sin (a@ -£) = sin a.cos 8-cosa.sin B

cos(a~- 8) =cosa.cos B +sina.sin B

sin 2a = 2sin a.cos a

n

> @,-¥""

o = tL
n

P(A ot B) = P(A) + P(B) — P(A and B)

dX @-*)o-y~

Ye",901.0,7.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.1,2.0,[2],"1.1.1
( )( )5 2 0xx+ − =
5 or 2xx= − =

✓
5x =−
✓
2x =
(2)",58.0,1.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.2,4.0,[4],"1.1.2
2
5 2 9xx + = −
2
5 9 2 0xx + + =

( ) ( )( )
( )
2
9 9 4 5 2
25
x
−  −
=

9 41
10
x −=

0, 26 or 1,54xx= − = −

✓ standard form

✓ substitution into the
correct formula

✓ answer
✓ answer
(4)",200.0,2.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.3,4.0,[4],"1.1.3
2
82xx 
2
8 2 0xx −

( )2 4 1 0xx −

CV:
10 ;
4

10 or
4
xx

✓ standard form

✓ critical values/factors

✓✓ answer
(4)",129.0,3.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.4,4.0,"[4, 4]","1.1.4
2
2.2 9.2 4 0
xx
− + =
(2.2 1)(2 4) 0
xx
− − =

12
2
x
=
or
24
x
=
1
22
x −
=

2
22
x
=
1x =−

2x =

✓factors

✓ both equations
✓ answer
✓ answer
(4)

0

Mathematics P1/Wiskunde V1 3 DBE/November 2025
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief

OR/OF
2
2.2 9.2 4 0
xx
− + =

Let
2
x
k =
2
2 9 4 0kk − + =

( )( )2 1 4 0kk− − =

1
2
k =
or
4k =
12
2
x
=
or
24
x
=
1x = −
or
2x =
OR/OF

✓factors

✓ both equations

✓ answer
✓ answer
(4)",516.0,4.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.5,5.0,"[1, 5]","1.1.5
11 2
x x
+=

2 2
11 2
x x
  +=  

11 2
xx
+=

11 2
xx
=−

2 2
11 2
xx
 =− 

2
1 1 4 4
x x x
= − +

2
15 40
xx
− + =

2
4 5 1 0xx − + =

(4 1)( 1) 0xx− − =

1 or 1
4
xx=

OR/OF

✓ squaring both sides

✓ isolation of surd

✓ squaring both sides only
after isolation of surd

✓ standard form

✓ answer with selection
(5)
OR/OF

Mathematics P1/Wiskunde V1 4 DBE/November 2025
NSC/NSS – Marking Guidelines/Nasienriglyne
Copyright reserved/Kopiereg voorbehou Please turn over/Blaai om asseblief",521.0,5.0,ok
2025_nov_p1_memo_maths,2025,P1,memo,data\processed\extracted_text\NSC_Mathematics_2025_Nov_P1_memo.txt,good,1.0,1.1.5,5.0,"[2, 1, 5]","1.1.5
11 2
x x
+=

Let
1 k
x
=
2kk+=

2
2kk+=

2
20kk − − =

( 2)( 1) 0kk− + =

2 or 1kk = = −

1 2
x
=
or
1 1
x
−
21 x =

41x =

1
4
x=

✓ equation
✓ squaring both sides
✓ standard form

✓ substitution

✓ answer with selection
(5)",234.0,6.0,ok
